index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
int_y|batter:count_type[668952:batter_ahead],-0.003,0.01,-0.023,0.015,0.0,0.0,3137.0,1448.0,1.0
int_y|batter:count_type[668952:full],-0.001,0.01,-0.018,0.018,0.0,0.0,2862.0,1490.0,1.01
int_y|batter:count_type[668952:other],0.005,0.009,-0.013,0.022,0.0,0.0,2513.0,1613.0,1.0
int_y|batter:count_type[668952:two_strikes],-0.001,0.009,-0.018,0.017,0.0,0.0,2619.0,1252.0,1.0
int_y|batter:count_type[669003:batter_ahead],0.002,0.009,-0.016,0.018,0.0,0.0,2860.0,1542.0,1.0
int_y|batter:count_type[669003:full],-0.002,0.01,-0.02,0.015,0.0,0.0,2825.0,1520.0,1.0
int_y|batter:count_type[669003:other],-0.001,0.009,-0.018,0.015,0.0,0.0,2683.0,1581.0,1.0
int_y|batter:count_type[669003:two_strikes],0.001,0.009,-0.018,0.017,0.0,0.0,3516.0,1297.0,1.0
int_y|batter:count_type[669004:batter_ahead],-0.002,0.009,-0.018,0.014,0.0,0.0,2787.0,1403.0,1.0
int_y|batter:count_type[669004:full],-0.0,0.009,-0.019,0.016,0.0,0.0,2787.0,1167.0,1.0
int_y|batter:count_type[669004:other],0.005,0.009,-0.011,0.022,0.0,0.0,2539.0,1336.0,1.0
int_y|batter:count_type[669004:two_strikes],-0.002,0.008,-0.019,0.012,0.0,0.0,3034.0,1338.0,1.0
int_y|batter:count_type[669016:batter_ahead],-0.002,0.009,-0.018,0.015,0.0,0.0,2430.0,1524.0,1.0
int_y|batter:count_type[669016:full],-0.001,0.009,-0.019,0.016,0.0,0.0,3042.0,1611.0,1.0
int_y|batter:count_type[669016:other],0.001,0.009,-0.015,0.018,0.0,0.0,2640.0,1589.0,1.0
int_y|batter:count_type[669016:two_strikes],0.002,0.009,-0.013,0.019,0.0,0.0,2545.0,1508.0,1.0
int_y|batter:count_type[669065:batter_ahead],-0.002,0.009,-0.02,0.015,0.0,0.0,2209.0,1549.0,1.0
int_y|batter:count_type[669065:full],-0.001,0.01,-0.019,0.017,0.0,0.0,2631.0,1398.0,1.0
int_y|batter:count_type[669065:other],0.002,0.009,-0.016,0.018,0.0,0.0,2303.0,1215.0,1.0
int_y|batter:count_type[669065:two_strikes],0.001,0.009,-0.015,0.019,0.0,0.0,3002.0,1240.0,1.0
int_y|batter:count_type[669087:batter_ahead],0.001,0.009,-0.016,0.018,0.0,0.0,3164.0,1342.0,1.0
int_y|batter:count_type[669087:full],0.0,0.01,-0.018,0.019,0.0,0.0,3032.0,1330.0,1.0
int_y|batter:count_type[669087:other],-0.001,0.01,-0.018,0.019,0.0,0.0,3058.0,1316.0,1.0
int_y|batter:count_type[669087:two_strikes],0.0,0.01,-0.018,0.018,0.0,0.0,3474.0,1162.0,1.0
int_y|batter:count_type[669127:batter_ahead],-0.002,0.008,-0.018,0.014,0.0,0.0,2810.0,1515.0,1.0
int_y|batter:count_type[669127:full],-0.0,0.009,-0.017,0.016,0.0,0.0,2984.0,1356.0,1.0
int_y|batter:count_type[669127:other],-0.0,0.008,-0.015,0.015,0.0,0.0,2767.0,1384.0,1.0
int_y|batter:count_type[669127:two_strikes],0.003,0.008,-0.013,0.019,0.0,0.0,2915.0,1448.0,1.0
int_y|batter:count_type[669134:batter_ahead],-0.003,0.009,-0.02,0.013,0.0,0.0,2389.0,1391.0,1.0
int_y|batter:count_type[669134:full],0.003,0.01,-0.015,0.021,0.0,0.0,2991.0,1594.0,1.0
int_y|batter:count_type[669134:other],0.001,0.009,-0.016,0.018,0.0,0.0,2768.0,1391.0,1.0
int_y|batter:count_type[669134:two_strikes],-0.001,0.009,-0.018,0.016,0.0,0.0,3110.0,1645.0,1.0
int_y|batter:count_type[669137:batter_ahead],0.002,0.01,-0.017,0.02,0.0,0.0,3443.0,986.0,1.0
int_y|batter:count_type[669137:full],-0.0,0.01,-0.019,0.018,0.0,0.0,2474.0,1329.0,1.01
int_y|batter:count_type[669137:other],-0.0,0.009,-0.018,0.018,0.0,0.0,2929.0,1491.0,1.01
int_y|batter:count_type[669137:two_strikes],-0.001,0.01,-0.019,0.017,0.0,0.0,2846.0,1133.0,1.0
int_y|batter:count_type[669200:batter_ahead],0.002,0.01,-0.015,0.021,0.0,0.0,2648.0,1204.0,1.0
int_y|batter:count_type[669200:full],-0.001,0.01,-0.021,0.016,0.0,0.0,2806.0,1074.0,1.0
int_y|batter:count_type[669200:other],-0.001,0.01,-0.018,0.018,0.0,0.0,3049.0,1202.0,1.0
int_y|batter:count_type[669200:two_strikes],-0.0,0.009,-0.017,0.018,0.0,0.0,2414.0,1083.0,1.0
int_y|batter:count_type[669208:batter_ahead],-0.001,0.009,-0.018,0.018,0.0,0.0,2796.0,1559.0,1.0
int_y|batter:count_type[669208:full],0.002,0.009,-0.016,0.019,0.0,0.0,3065.0,1588.0,1.0
int_y|batter:count_type[669208:other],0.001,0.009,-0.015,0.017,0.0,0.0,2847.0,1613.0,1.0
int_y|batter:count_type[669208:two_strikes],-0.002,0.009,-0.02,0.015,0.0,0.0,2718.0,1207.0,1.0
int_y|batter:count_type[669221:batter_ahead],-0.001,0.009,-0.018,0.016,0.0,0.0,3229.0,1547.0,1.0
int_y|batter:count_type[669221:full],0.0,0.009,-0.016,0.018,0.0,0.0,2715.0,1462.0,1.0
int_y|batter:count_type[669221:other],0.003,0.009,-0.013,0.02,0.0,0.0,3182.0,1438.0,1.0
int_y|batter:count_type[669221:two_strikes],-0.002,0.009,-0.019,0.014,0.0,0.0,3184.0,1626.0,1.0
int_y|batter:count_type[669222:batter_ahead],0.004,0.009,-0.013,0.021,0.0,0.0,3155.0,1570.0,1.0
int_y|batter:count_type[669222:full],0.0,0.009,-0.016,0.016,0.0,0.0,2714.0,1638.0,1.0
int_y|batter:count_type[669222:other],-0.003,0.009,-0.02,0.014,0.0,0.0,2293.0,1398.0,1.0
int_y|batter:count_type[669222:two_strikes],-0.0,0.009,-0.017,0.016,0.0,0.0,2429.0,1434.0,1.0
int_y|batter:count_type[669224:batter_ahead],0.006,0.009,-0.011,0.022,0.0,0.0,2548.0,1448.0,1.0
int_y|batter:count_type[669224:full],0.001,0.009,-0.016,0.017,0.0,0.0,3157.0,1560.0,1.0
int_y|batter:count_type[669224:other],0.002,0.008,-0.012,0.019,0.0,0.0,2840.0,1387.0,1.0
int_y|batter:count_type[669224:two_strikes],-0.008,0.009,-0.024,0.008,0.0,0.0,2710.0,1775.0,1.0
int_y|batter:count_type[669234:batter_ahead],-0.0,0.009,-0.017,0.016,0.0,0.0,3289.0,1516.0,1.0
int_y|batter:count_type[669234:full],-0.0,0.009,-0.016,0.018,0.0,0.0,2397.0,1346.0,1.0
int_y|batter:count_type[669234:other],0.001,0.009,-0.016,0.019,0.0,0.0,2963.0,1488.0,1.0
int_y|batter:count_type[669234:two_strikes],-0.001,0.009,-0.018,0.015,0.0,0.0,2748.0,1550.0,1.0
int_y|batter:count_type[669242:batter_ahead],0.002,0.009,-0.016,0.018,0.0,0.0,2761.0,1521.0,1.0
int_y|batter:count_type[669242:full],-0.002,0.009,-0.018,0.017,0.0,0.0,3411.0,1479.0,1.0
int_y|batter:count_type[669242:other],0.005,0.009,-0.011,0.02,0.0,0.0,2737.0,1598.0,1.0
int_y|batter:count_type[669242:two_strikes],-0.005,0.009,-0.023,0.011,0.0,0.0,2459.0,1332.0,1.0
int_y|batter:count_type[669257:batter_ahead],0.005,0.009,-0.011,0.022,0.0,0.0,2481.0,1334.0,1.0
int_y|batter:count_type[669257:full],-0.009,0.009,-0.026,0.009,0.0,0.0,2659.0,1525.0,1.0
int_y|batter:count_type[669257:other],0.01,0.008,-0.007,0.024,0.0,0.0,2134.0,1627.0,1.0
int_y|batter:count_type[669257:two_strikes],-0.005,0.008,-0.021,0.011,0.0,0.0,2542.0,1500.0,1.0
int_y|batter:count_type[669261:batter_ahead],-0.005,0.009,-0.022,0.011,0.0,0.0,2422.0,1298.0,1.0
int_y|batter:count_type[669261:full],-0.002,0.009,-0.019,0.014,0.0,0.0,2613.0,1482.0,1.0
int_y|batter:count_type[669261:other],0.005,0.009,-0.01,0.023,0.0,0.0,2888.0,1587.0,1.0
int_y|batter:count_type[669261:two_strikes],0.002,0.009,-0.015,0.018,0.0,0.0,2674.0,1489.0,1.0
int_y|batter:count_type[669289:batter_ahead],-0.002,0.009,-0.018,0.016,0.0,0.0,2969.0,1403.0,1.0
int_y|batter:count_type[669289:full],0.001,0.009,-0.016,0.017,0.0,0.0,2571.0,1579.0,1.0
int_y|batter:count_type[669289:other],0.003,0.009,-0.014,0.019,0.0,0.0,2553.0,1304.0,1.0
int_y|batter:count_type[669289:two_strikes],-0.002,0.009,-0.019,0.014,0.0,0.0,3241.0,1335.0,1.0
int_y|batter:count_type[669304:batter_ahead],0.004,0.009,-0.012,0.02,0.0,0.0,2729.0,1342.0,1.0
int_y|batter:count_type[669304:full],-0.004,0.009,-0.02,0.013,0.0,0.0,2340.0,1384.0,1.0
int_y|batter:count_type[669304:other],0.003,0.009,-0.014,0.019,0.0,0.0,2668.0,1453.0,1.0
int_y|batter:count_type[669304:two_strikes],-0.002,0.009,-0.019,0.013,0.0,0.0,2589.0,1464.0,1.0
int_y|batter:count_type[669326:batter_ahead],0.005,0.01,-0.013,0.023,0.0,0.0,2897.0,1312.0,1.0
int_y|batter:count_type[669326:full],0.001,0.01,-0.018,0.02,0.0,0.0,3082.0,1264.0,1.0
int_y|batter:count_type[669326:other],-0.002,0.01,-0.021,0.018,0.0,0.0,2497.0,1088.0,1.0
int_y|batter:count_type[669326:two_strikes],-0.002,0.01,-0.021,0.016,0.0,0.0,2833.0,1153.0,1.01
int_y|batter:count_type[669352:batter_ahead],0.001,0.009,-0.017,0.017,0.0,0.0,2638.0,1459.0,1.01
int_y|batter:count_type[669352:full],-0.0,0.009,-0.018,0.017,0.0,0.0,2782.0,1421.0,1.0
int_y|batter:count_type[669352:other],0.002,0.01,-0.017,0.019,0.0,0.0,2987.0,1283.0,1.0
int_y|batter:count_type[669352:two_strikes],-0.002,0.01,-0.021,0.016,0.0,0.0,3108.0,1279.0,1.0
int_y|batter:count_type[669357:batter_ahead],-0.001,0.009,-0.017,0.014,0.0,0.0,3010.0,1629.0,1.0
int_y|batter:count_type[669357:full],0.0,0.009,-0.016,0.018,0.0,0.0,3447.0,1380.0,1.0
int_y|batter:count_type[669357:other],-0.008,0.008,-0.024,0.008,0.0,0.0,1769.0,1647.0,1.0
int_y|batter:count_type[669357:two_strikes],0.009,0.009,-0.009,0.025,0.0,0.0,2121.0,1100.0,1.01
int_y|batter:count_type[669364:batter_ahead],-0.003,0.009,-0.021,0.012,0.0,0.0,3174.0,1564.0,1.0
int_y|batter:count_type[669364:full],-0.0,0.009,-0.019,0.016,0.0,0.0,3104.0,1286.0,1.0
int_y|batter:count_type[669364:other],0.006,0.009,-0.012,0.023,0.0,0.0,2954.0,1437.0,1.0
int_y|batter:count_type[669364:two_strikes],-0.002,0.009,-0.018,0.015,0.0,0.0,2796.0,1478.0,1.0
int_y|batter:count_type[669369:batter_ahead],-0.002,0.009,-0.02,0.015,0.0,0.0,2915.0,1210.0,1.0
int_y|batter:count_type[669369:full],0.0,0.01,-0.017,0.019,0.0,0.0,3159.0,1338.0,1.0
int_y|batter:count_type[669369:other],-0.001,0.009,-0.02,0.015,0.0,0.0,3345.0,1653.0,1.0
int_y|batter:count_type[669369:two_strikes],0.003,0.009,-0.014,0.021,0.0,0.0,2450.0,1476.0,1.0
int_y|batter:count_type[669374:batter_ahead],-0.001,0.009,-0.018,0.017,0.0,0.0,2744.0,935.0,1.0
int_y|batter:count_type[669374:full],0.0,0.009,-0.017,0.018,0.0,0.0,3149.0,1466.0,1.0
int_y|batter:count_type[669374:other],0.0,0.01,-0.016,0.02,0.0,0.0,3239.0,1259.0,1.0
int_y|batter:count_type[669374:two_strikes],0.0,0.01,-0.017,0.021,0.0,0.0,2498.0,1230.0,1.01
int_y|batter:count_type[669392:batter_ahead],0.001,0.01,-0.018,0.018,0.0,0.0,2797.0,1208.0,1.0
int_y|batter:count_type[669392:full],-0.0,0.009,-0.018,0.017,0.0,0.0,2183.0,1051.0,1.0
int_y|batter:count_type[669392:other],-0.001,0.01,-0.019,0.018,0.0,0.0,2839.0,1302.0,1.0
int_y|batter:count_type[669392:two_strikes],-0.0,0.01,-0.018,0.017,0.0,0.0,2312.0,1196.0,1.0
int_y|batter:count_type[669394:batter_ahead],-0.003,0.009,-0.02,0.012,0.0,0.0,2690.0,1308.0,1.0
int_y|batter:count_type[669394:full],-0.001,0.009,-0.019,0.015,0.0,0.0,2735.0,1202.0,1.0
int_y|batter:count_type[669394:other],0.002,0.008,-0.014,0.019,0.0,0.0,3014.0,1180.0,1.0
int_y|batter:count_type[669394:two_strikes],0.003,0.009,-0.013,0.021,0.0,0.0,2074.0,1185.0,1.0
int_y|batter:count_type[669397:batter_ahead],-0.001,0.009,-0.018,0.017,0.0,0.0,2548.0,1437.0,1.0
int_y|batter:count_type[669397:full],0.001,0.009,-0.017,0.017,0.0,0.0,3123.0,1568.0,1.0
int_y|batter:count_type[669397:other],-0.001,0.009,-0.019,0.015,0.0,0.0,2975.0,1446.0,1.01
int_y|batter:count_type[669397:two_strikes],0.001,0.009,-0.016,0.018,0.0,0.0,2771.0,1402.0,1.0
int_y|batter:count_type[669450:batter_ahead],-0.0,0.01,-0.019,0.017,0.0,0.0,2629.0,1241.0,1.01
int_y|batter:count_type[669450:full],-0.0,0.01,-0.018,0.02,0.0,0.0,2937.0,1315.0,1.01
int_y|batter:count_type[669450:other],0.001,0.01,-0.016,0.019,0.0,0.0,2707.0,1332.0,1.0
int_y|batter:count_type[669450:two_strikes],-0.002,0.009,-0.021,0.014,0.0,0.0,2724.0,1410.0,1.0
int_y|batter:count_type[669477:batter_ahead],-0.003,0.009,-0.021,0.014,0.0,0.0,3083.0,1564.0,1.0
int_y|batter:count_type[669477:full],0.001,0.01,-0.016,0.02,0.0,0.0,3192.0,1352.0,1.0
int_y|batter:count_type[669477:other],-0.001,0.009,-0.017,0.016,0.0,0.0,3095.0,1166.0,1.0
int_y|batter:count_type[669477:two_strikes],0.002,0.009,-0.015,0.019,0.0,0.0,2571.0,1299.0,1.0
int_y|batter:count_type[669699:batter_ahead],-0.001,0.01,-0.022,0.016,0.0,0.0,3257.0,1296.0,1.01
int_y|batter:count_type[669699:full],-0.001,0.01,-0.019,0.018,0.0,0.0,2898.0,1337.0,1.0
int_y|batter:count_type[669699:other],0.002,0.01,-0.015,0.02,0.0,0.0,3133.0,1532.0,1.0
int_y|batter:count_type[669699:two_strikes],0.0,0.009,-0.018,0.017,0.0,0.0,2688.0,1324.0,1.0
int_y|batter:count_type[669701:batter_ahead],0.001,0.008,-0.014,0.017,0.0,0.0,3106.0,1494.0,1.0
int_y|batter:count_type[669701:full],-0.0,0.009,-0.017,0.017,0.0,0.0,2834.0,1660.0,1.0
int_y|batter:count_type[669701:other],-0.002,0.008,-0.018,0.013,0.0,0.0,2596.0,1347.0,1.0
int_y|batter:count_type[669701:two_strikes],0.002,0.009,-0.013,0.019,0.0,0.0,3184.0,1532.0,1.0
int_y|batter:count_type[669707:batter_ahead],0.007,0.009,-0.01,0.023,0.0,0.0,2722.0,1548.0,1.0
int_y|batter:count_type[669707:full],0.001,0.009,-0.016,0.018,0.0,0.0,2282.0,1639.0,1.0
int_y|batter:count_type[669707:other],-0.003,0.008,-0.018,0.013,0.0,0.0,2782.0,1623.0,1.0
int_y|batter:count_type[669707:two_strikes],-0.005,0.009,-0.021,0.012,0.0,0.0,2554.0,1673.0,1.0
int_y|batter:count_type[669720:batter_ahead],0.001,0.009,-0.017,0.018,0.0,0.0,2773.0,1510.0,1.0
int_y|batter:count_type[669720:full],-0.002,0.009,-0.02,0.015,0.0,0.0,2604.0,1214.0,1.0
int_y|batter:count_type[669720:other],-0.001,0.009,-0.018,0.016,0.0,0.0,2829.0,1368.0,1.0
int_y|batter:count_type[669720:two_strikes],0.002,0.009,-0.014,0.018,0.0,0.0,3115.0,1671.0,1.0
int_y|batter:count_type[669743:batter_ahead],-0.001,0.01,-0.019,0.016,0.0,0.0,2430.0,1380.0,1.0
int_y|batter:count_type[669743:full],-0.001,0.01,-0.02,0.016,0.0,0.0,2725.0,1238.0,1.0
int_y|batter:count_type[669743:other],0.001,0.009,-0.016,0.019,0.0,0.0,3323.0,1501.0,1.0
int_y|batter:count_type[669743:two_strikes],0.001,0.009,-0.016,0.017,0.0,0.0,2739.0,1596.0,1.01
int_y|batter:count_type[669911:batter_ahead],-0.002,0.009,-0.019,0.014,0.0,0.0,3176.0,1511.0,1.0
int_y|batter:count_type[669911:full],0.004,0.009,-0.013,0.022,0.0,0.0,3055.0,1738.0,1.0
int_y|batter:count_type[669911:other],-0.0,0.009,-0.018,0.015,0.0,0.0,2225.0,1115.0,1.01
int_y|batter:count_type[669911:two_strikes],-0.001,0.009,-0.018,0.016,0.0,0.0,2300.0,1494.0,1.0
int_y|batter:count_type[670032:batter_ahead],0.004,0.009,-0.014,0.02,0.0,0.0,3163.0,1613.0,1.0
int_y|batter:count_type[670032:full],-0.002,0.009,-0.018,0.017,0.0,0.0,2294.0,1457.0,1.0
int_y|batter:count_type[670032:other],0.002,0.009,-0.015,0.02,0.0,0.0,2681.0,1511.0,1.0
int_y|batter:count_type[670032:two_strikes],-0.005,0.009,-0.023,0.011,0.0,0.0,2674.0,1585.0,1.0
int_y|batter:count_type[670042:batter_ahead],0.0,0.008,-0.015,0.015,0.0,0.0,2173.0,1428.0,1.0
int_y|batter:count_type[670042:full],-0.005,0.009,-0.022,0.012,0.0,0.0,2952.0,1775.0,1.0
int_y|batter:count_type[670042:other],0.006,0.008,-0.01,0.021,0.0,0.0,2792.0,1425.0,1.0
int_y|batter:count_type[670042:two_strikes],0.0,0.009,-0.015,0.018,0.0,0.0,2711.0,1278.0,1.0
int_y|batter:count_type[670092:batter_ahead],0.0,0.01,-0.018,0.018,0.0,0.0,3021.0,1387.0,1.0
int_y|batter:count_type[670092:full],0.0,0.01,-0.019,0.019,0.0,0.0,2856.0,1312.0,1.0
int_y|batter:count_type[670092:other],-0.0,0.01,-0.019,0.017,0.0,0.0,3007.0,1313.0,1.0
int_y|batter:count_type[670092:two_strikes],-0.0,0.01,-0.018,0.017,0.0,0.0,2917.0,1375.0,1.0
int_y|batter:count_type[670097:batter_ahead],0.002,0.009,-0.016,0.018,0.0,0.0,2660.0,1586.0,1.0
int_y|batter:count_type[670097:full],0.001,0.01,-0.015,0.021,0.0,0.0,2580.0,1283.0,1.01
int_y|batter:count_type[670097:other],-0.0,0.009,-0.018,0.017,0.0,0.0,3267.0,1619.0,1.0
int_y|batter:count_type[670097:two_strikes],-0.003,0.009,-0.02,0.015,0.0,0.0,2722.0,1385.0,1.0
int_y|batter:count_type[670156:batter_ahead],-0.002,0.009,-0.02,0.015,0.0,0.0,2623.0,1620.0,1.0
int_y|batter:count_type[670156:full],-0.0,0.01,-0.018,0.018,0.0,0.0,2930.0,1498.0,1.0
int_y|batter:count_type[670156:other],0.001,0.009,-0.016,0.019,0.0,0.0,2795.0,1513.0,1.0
int_y|batter:count_type[670156:two_strikes],0.002,0.009,-0.015,0.019,0.0,0.0,2378.0,1288.0,1.0
int_y|batter:count_type[670223:batter_ahead],0.001,0.009,-0.017,0.018,0.0,0.0,3145.0,1331.0,1.0
int_y|batter:count_type[670223:full],0.0,0.01,-0.018,0.017,0.0,0.0,2697.0,1411.0,1.0
int_y|batter:count_type[670223:other],0.0,0.009,-0.016,0.017,0.0,0.0,2432.0,1313.0,1.0
int_y|batter:count_type[670223:two_strikes],-0.001,0.009,-0.018,0.017,0.0,0.0,3272.0,1507.0,1.0
int_y|batter:count_type[670224:batter_ahead],0.001,0.009,-0.015,0.019,0.0,0.0,3113.0,1627.0,1.0
int_y|batter:count_type[670224:full],-0.0,0.01,-0.019,0.018,0.0,0.0,2847.0,1321.0,1.01
int_y|batter:count_type[670224:other],-0.002,0.009,-0.019,0.016,0.0,0.0,3173.0,1455.0,1.0
int_y|batter:count_type[670224:two_strikes],0.0,0.01,-0.017,0.019,0.0,0.0,2650.0,1321.0,1.0
int_y|batter:count_type[670242:batter_ahead],-0.0,0.009,-0.017,0.015,0.0,0.0,2430.0,1375.0,1.0
int_y|batter:count_type[670242:full],-0.006,0.009,-0.021,0.012,0.0,0.0,2789.0,1535.0,1.0
int_y|batter:count_type[670242:other],0.004,0.008,-0.012,0.02,0.0,0.0,2388.0,1209.0,1.0
int_y|batter:count_type[670242:two_strikes],0.003,0.009,-0.013,0.02,0.0,0.0,2284.0,1428.0,1.0
int_y|batter:count_type[670276:batter_ahead],0.001,0.009,-0.016,0.019,0.0,0.0,2828.0,1179.0,1.0
int_y|batter:count_type[670276:full],-0.0,0.01,-0.02,0.017,0.0,0.0,2971.0,1290.0,1.0
int_y|batter:count_type[670276:other],0.0,0.01,-0.018,0.019,0.0,0.0,3073.0,1151.0,1.0
int_y|batter:count_type[670276:two_strikes],-0.002,0.01,-0.021,0.016,0.0,0.0,2713.0,913.0,1.01
int_y|batter:count_type[670541:batter_ahead],-0.002,0.008,-0.02,0.012,0.0,0.0,2426.0,1448.0,1.0
int_y|batter:count_type[670541:full],0.001,0.009,-0.015,0.019,0.0,0.0,2860.0,1187.0,1.0
int_y|batter:count_type[670541:other],-0.002,0.008,-0.017,0.013,0.0,0.0,2803.0,1361.0,1.0
int_y|batter:count_type[670541:two_strikes],0.003,0.008,-0.013,0.018,0.0,0.0,2729.0,1313.0,1.0
int_y|batter:count_type[670623:batter_ahead],-0.005,0.008,-0.021,0.01,0.0,0.0,2130.0,1252.0,1.0
int_y|batter:count_type[670623:full],0.005,0.009,-0.011,0.021,0.0,0.0,3222.0,1563.0,1.0
int_y|batter:count_type[670623:other],-0.008,0.008,-0.023,0.008,0.0,0.0,2472.0,1242.0,1.0
int_y|batter:count_type[670623:two_strikes],0.009,0.008,-0.006,0.024,0.0,0.0,2320.0,1567.0,1.0
int_y|batter:count_type[670764:batter_ahead],-0.002,0.009,-0.02,0.015,0.0,0.0,2520.0,1432.0,1.0
int_y|batter:count_type[670764:full],0.002,0.009,-0.014,0.02,0.0,0.0,2748.0,1324.0,1.0
int_y|batter:count_type[670764:other],-0.005,0.009,-0.023,0.011,0.0,0.0,2532.0,1419.0,1.01
int_y|batter:count_type[670764:two_strikes],0.005,0.009,-0.013,0.021,0.0,0.0,2786.0,1333.0,1.0
int_y|batter:count_type[670770:batter_ahead],0.001,0.008,-0.014,0.016,0.0,0.0,2738.0,1344.0,1.0
int_y|batter:count_type[670770:full],0.004,0.009,-0.014,0.02,0.0,0.0,2962.0,1758.0,1.0
int_y|batter:count_type[670770:other],-0.009,0.008,-0.024,0.007,0.0,0.0,2242.0,1584.0,1.0
int_y|batter:count_type[670770:two_strikes],0.004,0.008,-0.01,0.019,0.0,0.0,1997.0,1324.0,1.0
int_y|batter:count_type[670869:batter_ahead],-0.001,0.01,-0.02,0.017,0.0,0.0,2880.0,1393.0,1.0
int_y|batter:count_type[670869:full],-0.001,0.01,-0.019,0.018,0.0,0.0,2739.0,1128.0,1.0
int_y|batter:count_type[670869:other],0.001,0.01,-0.017,0.02,0.0,0.0,2754.0,1571.0,1.0
int_y|batter:count_type[670869:two_strikes],0.002,0.009,-0.017,0.018,0.0,0.0,2682.0,1281.0,1.0
int_y|batter:count_type[671056:batter_ahead],0.001,0.009,-0.015,0.019,0.0,0.0,2776.0,1497.0,1.0
int_y|batter:count_type[671056:full],-0.0,0.009,-0.017,0.018,0.0,0.0,2706.0,1337.0,1.0
int_y|batter:count_type[671056:other],0.001,0.009,-0.016,0.017,0.0,0.0,3039.0,1873.0,1.0
int_y|batter:count_type[671056:two_strikes],-0.003,0.009,-0.019,0.014,0.0,0.0,2592.0,1739.0,1.0
int_y|batter:count_type[671083:batter_ahead],-0.002,0.009,-0.019,0.016,0.0,0.0,2569.0,1181.0,1.0
int_y|batter:count_type[671083:full],-0.001,0.01,-0.019,0.019,0.0,0.0,3424.0,1325.0,1.0
int_y|batter:count_type[671083:other],-0.002,0.009,-0.02,0.014,0.0,0.0,3453.0,1326.0,1.0
int_y|batter:count_type[671083:two_strikes],0.005,0.01,-0.014,0.024,0.0,0.0,3094.0,1312.0,1.0
int_y|batter:count_type[671117:batter_ahead],0.0,0.01,-0.017,0.018,0.0,0.0,2745.0,1232.0,1.0
int_y|batter:count_type[671117:full],-0.0,0.009,-0.019,0.016,0.0,0.0,3549.0,1262.0,1.0
int_y|batter:count_type[671117:other],-0.002,0.009,-0.021,0.014,0.0,0.0,2747.0,1294.0,1.0
int_y|batter:count_type[671117:two_strikes],0.002,0.01,-0.017,0.021,0.0,0.0,2638.0,1313.0,1.0
int_y|batter:count_type[671213:batter_ahead],-0.0,0.009,-0.017,0.015,0.0,0.0,3021.0,1550.0,1.0
int_y|batter:count_type[671213:full],0.001,0.009,-0.016,0.018,0.0,0.0,2452.0,1389.0,1.0
int_y|batter:count_type[671213:other],0.005,0.009,-0.012,0.023,0.0,0.0,2654.0,1404.0,1.0
int_y|batter:count_type[671213:two_strikes],-0.006,0.009,-0.022,0.011,0.0,0.0,2640.0,1402.0,1.0
int_y|batter:count_type[671218:batter_ahead],0.004,0.009,-0.013,0.019,0.0,0.0,2593.0,1334.0,1.0
int_y|batter:count_type[671218:full],-0.001,0.009,-0.016,0.016,0.0,0.0,2587.0,1579.0,1.0
int_y|batter:count_type[671218:other],-0.004,0.009,-0.02,0.012,0.0,0.0,2802.0,1656.0,1.0
int_y|batter:count_type[671218:two_strikes],0.001,0.009,-0.015,0.017,0.0,0.0,3253.0,1355.0,1.0
int_y|batter:count_type[671221:batter_ahead],0.003,0.009,-0.015,0.021,0.0,0.0,2645.0,1283.0,1.0
int_y|batter:count_type[671221:full],-0.001,0.009,-0.017,0.018,0.0,0.0,2721.0,1423.0,1.0
int_y|batter:count_type[671221:other],-0.003,0.009,-0.02,0.014,0.0,0.0,3101.0,1328.0,1.0
int_y|batter:count_type[671221:two_strikes],0.001,0.009,-0.016,0.018,0.0,0.0,2987.0,1465.0,1.0
int_y|batter:count_type[671277:batter_ahead],0.004,0.008,-0.011,0.021,0.0,0.0,3118.0,1617.0,1.0
int_y|batter:count_type[671277:full],0.0,0.009,-0.018,0.017,0.0,0.0,2556.0,1360.0,1.0
int_y|batter:count_type[671277:other],0.006,0.008,-0.011,0.021,0.0,0.0,2826.0,1516.0,1.0
int_y|batter:count_type[671277:two_strikes],-0.01,0.009,-0.026,0.007,0.0,0.0,2977.0,1253.0,1.0
int_y|batter:count_type[671286:batter_ahead],0.001,0.01,-0.018,0.019,0.0,0.0,2679.0,1281.0,1.0
int_y|batter:count_type[671286:full],0.0,0.01,-0.018,0.018,0.0,0.0,3402.0,1481.0,1.0
int_y|batter:count_type[671286:other],0.002,0.009,-0.015,0.02,0.0,0.0,2354.0,1491.0,1.0
int_y|batter:count_type[671286:two_strikes],-0.003,0.009,-0.02,0.015,0.0,0.0,2376.0,1225.0,1.01
int_y|batter:count_type[671289:batter_ahead],0.007,0.009,-0.009,0.024,0.0,0.0,2668.0,1399.0,1.0
int_y|batter:count_type[671289:full],-0.002,0.009,-0.02,0.014,0.0,0.0,2243.0,1362.0,1.0
int_y|batter:count_type[671289:other],0.004,0.008,-0.011,0.019,0.0,0.0,2188.0,1591.0,1.0
int_y|batter:count_type[671289:two_strikes],-0.009,0.009,-0.025,0.008,0.0,0.0,1979.0,1539.0,1.0
int_y|batter:count_type[671732:batter_ahead],0.006,0.008,-0.011,0.021,0.0,0.0,2775.0,1558.0,1.0
